order_id,date,product,category,region,units,price,discount,marketing_spend,revenue,returned,seasonality_index
ORD-107202,2022-02-26,Bluetooth Speaker XS,Electronics,East,2,42.75,0.05,14.7,85.5,0,0.9
ORD-107206,2022-02-26,Wireless Earbuds Pro,Electronics,South,4,35.99,0.1,20.58,143.96,0,0.9
ORD-107203,2022-02-26,Bluetooth Speaker XS,Electronics,North,5,42.75,0.05,26.15,213.75,0,0.9
ORD-107201,2022-02-26,Ceramic Knife Set,Home & Kitchen,East,2,34.99,0.0,4.65,69.98,0,0.9
ORD-107198,2022-02-26,Backpack Urban,Accessories,Central,1,42.0,0.0,6.51,42.0,0,0.9
ORD-107197,2022-02-26,Wireless Earbuds Pro,Electronics,East,3,39.99,0.0,19.04,119.97,0,0.9
ORD-107212,2022-02-26,Sunglasses UV400,Accessories,North,1,16.19,0.1,31.65,16.19,0,0.9
ORD-107200,2022-02-26,Phone Case Armor,Electronics,East,4,12.99,0.0,15.35,51.96,0,0.9
ORD-107208,2022-02-26,Bluetooth Speaker XS,Electronics,North,2,40.5,0.1,1.09,81.0,0,0.9
ORD-107209,2022-02-26,Backpack Urban,Accessories,Central,4,42.0,0.0,39.54,168.0,0,0.9
ORD-107211,2022-02-26,Aroma Diffuser Mini,Home & Kitchen,North,2,29.99,0.0,32.17,59.98,0,0.9
ORD-107220,2022-02-27,Backpack Urban,Accessories,South,1,42.0,0.0,25.05,42.0,0,0.9
ORD-107217,2022-02-27,Bluetooth Speaker XS,Electronics,West,1,45.0,0.0,1.13,45.0,0,0.9
ORD-107224,2022-02-27,Backpack Urban,Accessories,West,1,42.0,0.0,38.52,42.0,0,0.9
ORD-107233,2022-02-27,Ceramic Knife Set,Home & Kitchen,South,3,34.99,0.0,4.16,104.97,0,0.9
ORD-107234,2022-02-27,Insulated Steel Bottle,Home & Kitchen,West,4,19.99,0.0,5.25,79.96,0,0.9
ORD-107214,2022-02-27,Yoga Mat Pro,Sports & Fitness,North,1,24.99,0.0,34.49,24.99,0,0.9
ORD-107232,2022-02-27,Insulated Steel Bottle,Home & Kitchen,North,2,17.99,0.1,17.33,35.98,0,0.9
ORD-107230,2022-02-27,Running Shoes Flex,Sports & Fitness,South,3,59.99,0.0,19.88,179.97,0,0.9
ORD-107218,2022-02-27,Aroma Diffuser Mini,Home & Kitchen,Central,2,29.99,0.0,12.25,59.98,0,0.9
ORD-107231,2022-02-27,Bluetooth Speaker XS,Electronics,West,1,38.25,0.15,10.44,38.25,0,0.9
ORD-107222,2022-02-27,Yoga Mat Pro,Sports & Fitness,West,4,24.99,0.0,25.41,99.96,0,0.9
ORD-107223,2022-02-27,Phone Case Armor,Electronics,North,1,12.99,0.0,30.49,12.99,0,0.9
ORD-107235,2022-02-27,Leather Wallet Classic,Accessories,West,1,22.5,0.0,23.93,22.5,0,0.9
ORD-107237,2022-02-27,Wireless Earbuds Pro,Electronics,West,3,39.99,0.0,18.8,119.97,0,0.9
ORD-107236,2022-02-27,Insulated Steel Bottle,Home & Kitchen,North,2,19.99,0.0,24.91,39.98,0,0.9
ORD-107216,2022-02-27,Sunglasses UV400,Accessories,Central,3,17.99,0.0,6.47,53.97,0,0.9
ORD-107225,2022-02-27,Sunglasses UV400,Accessories,West,1,17.99,0.0,15.64,17.99,0,0.9
ORD-107238,2022-02-27,Phone Case Armor,Electronics,Central,2,12.99,0.0,37.34,25.98,0,0.9
ORD-107227,2022-02-27,Sunglasses UV400,Accessories,North,1,17.09,0.05,6.77,17.09,0,0.9
ORD-107221,2022-02-27,LED Desk Lamp,Electronics,West,2,27.5,0.0,10.37,55.0,0,0.9
ORD-107213,2022-02-27,Wireless Earbuds Pro,Electronics,East,3,39.99,0.0,17.43,119.97,0,0.9
ORD-107219,2022-02-27,Phone Case Armor,Electronics,South,1,12.99,0.0,12.67,12.99,0,0.9
ORD-107226,2022-02-27,Insulated Steel Bottle,Home & Kitchen,North,3,19.99,0.0,15.17,59.97,0,0.9
ORD-107229,2022-02-27,Running Shoes Flex,Sports & Fitness,South,2,59.99,0.0,4.92,119.98,0,0.9
ORD-107228,2022-02-27,Sunglasses UV400,Accessories,Central,3,17.99,0.0,1.4,53.97,0,0.9
ORD-107215,2022-02-27,Aroma Diffuser Mini,Home & Kitchen,South,1,29.99,0.0,7.26,29.99,0,0.9
ORD-107249,2022-02-28,Aroma Diffuser Mini,Home & Kitchen,West,1,29.99,0.0,21.96,29.99,0,0.9
ORD-107245,2022-02-28,Phone Case Armor,Electronics,West,1,12.99,0.0,29.0,12.99,0,0.9
ORD-107251,2022-02-28,Wireless Earbuds Pro,Electronics,Central,2,37.99,0.05,24.46,75.98,0,0.9
ORD-107248,2022-02-28,Sunglasses UV400,Accessories,West,2,17.99,0.0,8.12,35.98,0,0.9
ORD-107247,2022-02-28,Backpack Urban,Accessories,West,3,42.0,0.0,37.48,126.0,0,0.9
ORD-107241,2022-02-28,Yoga Mat Pro,Sports & Fitness,North,1,24.99,0.0,18.07,24.99,0,0.9
ORD-107240,2022-02-28,Bluetooth Speaker XS,Electronics,West,4,45.0,0.0,18.9,180.0,0,0.9
ORD-107252,2022-02-28,Insulated Steel Bottle,Home & Kitchen,North,2,17.99,0.1,22.5,35.98,0,0.9
ORD-107244,2022-02-28,Insulated Steel Bottle,Home & Kitchen,West,5,19.99,0.0,22.33,99.95,0,0.9
ORD-107239,2022-02-28,Ceramic Knife Set,Home & Kitchen,South,2,29.74,0.15,24.3,59.48,0,0.9
ORD-107242,2022-02-28,Ceramic Knife Set,Home & Kitchen,West,1,34.99,0.0,4.72,34.99,0,0.9
ORD-107243,2022-02-28,Bluetooth Speaker XS,Electronics,South,1,45.0,0.0,38.14,45.0,0,0.9
ORD-107246,2022-02-28,Sunglasses UV400,Accessories,North,5,17.99,0.0,25.2,89.95,0,0.9
ORD-107250,2022-02-28,Wireless Earbuds Pro,Electronics,Central,2,39.99,0.0,37.23,79.98,0,0.9
ORD-107257,2022-03-01,Backpack Urban,Accessories,East,2,42.0,0.0,9.44,84.0,0,0.9
ORD-107253,2022-03-01,Leather Wallet Classic,Accessories,North,5,20.25,0.1,24.18,101.25,0,0.9
ORD-107254,2022-03-01,Sunglasses UV400,Accessories,South,1,17.99,0.0,1.31,17.99,0,0.9
ORD-107256,2022-03-01,Yoga Mat Pro,Sports & Fitness,Central,3,23.74,0.05,7.92,71.22,0,0.9
ORD-107258,2022-03-01,Leather Wallet Classic,Accessories,West,2,22.5,0.0,39.73,45.0,0,0.9
ORD-107255,2022-03-01,Yoga Mat Pro,Sports & Fitness,West,5,22.49,0.1,23.62,112.45,0,0.9
ORD-107273,2022-03-02,Backpack Urban,Accessories,North,1,39.9,0.05,13.02,39.9,0,0.9
ORD-107259,2022-03-02,Phone Case Armor,Electronics,South,2,12.34,0.05,30.82,24.68,0,0.9
ORD-107266,2022-03-02,Leather Wallet Classic,Accessories,South,2,22.5,0.0,8.43,45.0,0,0.9
ORD-107272,2022-03-02,LED Desk Lamp,Electronics,East,2,27.5,0.0,14.84,55.0,0,0.9
ORD-107262,2022-03-02,Ceramic Knife Set,Home & Kitchen,North,3,29.74,0.15,0.26,89.22,0,0.9
ORD-107270,2022-03-02,Wireless Earbuds Pro,Electronics,South,4,39.99,0.0,12.53,159.96,0,0.9
ORD-107267,2022-03-02,LED Desk Lamp,Electronics,East,3,26.12,0.05,13.99,78.36,0,0.9
ORD-107263,2022-03-02,Bluetooth Speaker XS,Electronics,North,1,45.0,0.0,35.52,45.0,0,0.9
ORD-107264,2022-03-02,Ceramic Knife Set,Home & Kitchen,Central,5,34.99,0.0,7.14,174.95,0,0.9
ORD-107265,2022-03-02,Bluetooth Speaker XS,Electronics,central,5,45.0,0.0,1.72,225.0,0,0.9
ORD-107271,2022-03-02,Leather Wallet Classic,Accessories,Central,4,22.5,0.0,32.0,90.0,0,0.9
ORD-107268,2022-03-02,Phone Case Armor,Electronics,South,4,12.99,0.0,31.97,51.96,0,0.9
ORD-107269,2022-03-02,Wireless Earbuds Pro,Electronics,West,2,39.99,0.0,36.51,79.98,0,0.9
ORD-107261,2022-03-02,Leather Wallet Classic,Accessories,North,3,21.38,0.05,16.24,64.14,0,0.9
ORD-107260,2022-03-02,Sunglasses UV400,Accessories,South,5,14.39,0.2,6.84,71.95,0,0.9
ORD-107275,2022-03-03,Sunglasses UV400,Accessories,West,4,17.99,0.0,28.2,71.96,0,0.9
ORD-107280,2022-03-03,Ceramic Knife Set,Home & Kitchen,West,3,34.99,0.0,24.83,104.97,0,0.9
ORD-107286,2022-03-03,Bluetooth Speaker XS,Electronics,South,3,45.0,0.0,16.22,135.0,0,0.9
ORD-107284,2022-03-03,Bluetooth Speaker XS,Electronics,South,2,45.0,0.0,28.23,90.0,0,0.9
ORD-107282,2022-03-03,Phone Case Armor,Electronics,South,1,12.99,0.0,6.83,12.99,0,0.9
ORD-107285,2022-03-03,Wireless Earbuds Pro,Electronics,East,2,31.99,0.2,13.35,63.98,0,0.9
ORD-107274,2022-03-03,Backpack Urban,Accessories,South,2,42.0,0.0,23.03,84.0,0,0.9
ORD-107277,2022-03-03,Wireless Earbuds Pro,Electronics,North,5,39.99,0.0,36.58,199.95,0,0.9
ORD-107281,2022-03-03,Yoga Mat Pro,Sports & Fitness,West,2,24.99,0.0,23.36,49.98,0,0.9
ORD-107278,2022-03-03,Insulated Steel Bottle,Home & Kitchen,North,3,18.99,0.05,11.11,56.97,0,0.9
ORD-107283,2022-03-03,Phone Case Armor,Electronics,East,4,12.34,0.05,24.28,49.36,0,0.9
ORD-107276,2022-03-03,Ceramic Knife Set,Home & Kitchen,West,4,34.99,0.0,35.25,139.96,0,0.9
ORD-107279,2022-03-03,Wireless Earbuds Pro,Electronics,East,2,35.99,0.1,29.75,71.98,0,0.9
ORD-107287,2022-03-04,Leather Wallet Classic,Accessories,West,4,22.5,0.0,33.53,90.0,0,0.9
ORD-107294,2022-03-04,Backpack Urban,Accessories,South,2,42.0,0.0,7.55,84.0,0,0.9
ORD-107300,2022-03-04,Backpack Urban,Accessories,East,4,35.7,0.15,38.51,142.8,0,0.9
ORD-107298,2022-03-04,Aroma Diffuser Mini,Home & Kitchen,South,3,29.99,0.0,38.36,89.97,0,0.9
ORD-107288,2022-03-04,Phone Case Armor,Electronics,East,4,12.99,0.0,28.99,51.96,0,0.9
ORD-107297,2022-03-04,LED Desk Lamp,Electronics,West,3,27.5,0.0,24.39,82.5,0,0.9
ORD-107291,2022-03-04,Aroma Diffuser Mini,Home & Kitchen,West,2,29.99,0.0,20.53,59.98,0,0.9
ORD-107289,2022-03-04,Ceramic Knife Set,Home & Kitchen,North,2,34.99,0.0,12.24,69.98,0,0.9
ORD-107292,2022-03-04,Ceramic Knife Set,Home & Kitchen,South,4,34.99,0.0,21.72,139.96,0,0.9
ORD-107293,2022-03-04,Insulated Steel Bottle,Home & Kitchen,West,3,18.99,0.05,1.0,56.97,0,0.9
ORD-107290,2022-03-04,Wireless Earbuds Pro,Electronics,Central,3,31.99,0.2,22.38,95.97,0,0.9
ORD-107296,2022-03-04,Sunglasses UV400,Accessories,West,3,17.99,0.0,27.31,53.97,0,0.9
ORD-107299,2022-03-04,Sunglasses UV400,Accessories,East,4,17.99,0.0,13.69,71.96,0,0.9
ORD-107295,2022-03-04,Insulated Steel Bottle,Home & Kitchen,North,3,19.99,0.0,16.95,59.97,0,0.9
ORD-107324,2022-03-05,LED Desk Lamp,Electronics,East,2,23.38,0.15,26.35,46.76,0,0.9
ORD-107303,2022-03-05,Bluetooth Speaker XS,Electronics,North,1,45.0,0.0,39.27,45.0,0,0.9
ORD-107306,2022-03-05,Running Shoes Flex,Sports & Fitness,South,2,50.99,0.15,37.38,101.98,0,0.9
ORD-107316,2022-03-05,Yoga Mat Pro,Sports & Fitness,South,2,24.99,0.0,1.84,49.98,0,0.9
ORD-107304,2022-03-05,Leather Wallet Classic,Accessories,South,3,22.5,0.0,34.39,67.5,0,0.9
ORD-107323,2022-03-05,Bluetooth Speaker XS,Electronics,West,1,45.0,0.0,5.5,45.0,0,0.9
ORD-107302,2022-03-05,Phone Case Armor,Electronics,South,1,12.99,0.0,25.77,12.99,0,0.9
ORD-107301,2022-03-05,Insulated Steel Bottle,Home & Kitchen,South,4,16.99,0.15,33.11,67.96,0,0.9
ORD-107320,2022-03-05,Backpack Urban,Accessories,West,2,37.8,0.1,16.73,75.6,0,0.9
ORD-107315,2022-03-05,Leather Wallet Classic,Accessories,East,4,22.5,0.0,31.83,90.0,0,0.9
ORD-107307,2022-03-05,Yoga Mat Pro,Sports & Fitness,West,3,24.99,0.0,3.97,74.97,0,0.9
ORD-107319,2022-03-05,Yoga Mat Pro,Sports & Fitness,West,5,24.99,0.0,0.88,124.95,0,0.9
ORD-107321,2022-03-05,Leather Wallet Classic,Accessories,South,4,18.0,0.2,21.98,72.0,0,0.9
ORD-107313,2022-03-05,Sunglasses UV400,Accessories,West,2,17.99,0.0,31.81,35.98,0,0.9
ORD-107310,2022-03-05,LED Desk Lamp,Electronics,Central,1,27.5,0.0,23.15,27.5,0,0.9
ORD-107322,2022-03-05,Sunglasses UV400,Accessories,East,1,17.99,0.0,33.84,17.99,0,0.9
ORD-107311,2022-03-05,Ceramic Knife Set,Home & Kitchen,Central,3,34.99,0.0,29.93,104.97,0,0.9
ORD-107318,2022-03-05,Yoga Mat Pro,Sports & Fitness,North,5,24.99,0.0,4.4,124.95,0,0.9
ORD-107309,2022-03-05,Backpack Urban,Accessories,East,1,42.0,0.0,35.44,42.0,0,0.9
ORD-107308,2022-03-05,Insulated Steel Bottle,Home & Kitchen,East,5,17.99,0.1,21.74,89.95,0,0.9
ORD-107312,2022-03-05,Wireless Earbuds Pro,Electronics,West,2,39.99,0.0,1.39,79.98,0,0.9
ORD-107314,2022-03-05,Insulated Steel Bottle,Home & Kitchen,West,2,19.99,0.0,28.28,39.98,0,0.9
ORD-107317,2022-03-05,Leather Wallet Classic,Accessories,West,3,20.25,0.1,9.9,60.75,0,0.9
ORD-107305,2022-03-05,Wireless Earbuds Pro,Electronics,General,2,,0.0,20.02,79.98,0,0.9
ORD-107336,2022-03-06,Insulated Steel Bottle,Home & Kitchen,South,2,19.99,0.0,10.14,39.98,0,0.9
ORD-107335,2022-03-06,Leather Wallet Classic,Accessories,Central,5,21.38,0.05,39.64,106.9,0,0.9
ORD-107327,2022-03-06,Leather Wallet Classic,Accessories,East,4,22.5,0.0,37.29,90.0,0,0.9
ORD-107333,2022-03-06,Sunglasses UV400,Accessories,Central,2,17.99,0.0,16.32,35.98,0,0.9
ORD-107337,2022-03-06,LED Desk Lamp,Electronics,Central,3,27.5,0.0,19.32,82.5,0,0.9
ORD-107332,2022-03-06,Sunglasses UV400,Accessories,South,1,17.99,0.0,28.61,17.99,0,0.9
ORD-107334,2022-03-06,LED Desk Lamp,Electronics,East,2,27.5,0.0,20.79,55.0,0,0.9
ORD-107325,2022-03-06,Bluetooth Speaker XS,Electronics,North,4,38.25,0.15,3.12,153.0,0,0.9
ORD-107339,2022-03-06,Insulated Steel Bottle,Home & Kitchen,East,1,18.99,0.05,5.46,18.99,0,0.9
ORD-107326,2022-03-06,Backpack Urban,Accessories,West,2,35.7,0.15,5.56,71.4,0,0.9
ORD-107340,2022-03-06,Sunglasses UV400,Accessories,North,3,17.99,0.0,11.76,53.97,0,0.9
ORD-107328,2022-03-06,Ceramic Knife Set,Home & Kitchen,West,3,27.99,0.2,31.75,83.97,0,0.9
ORD-107331,2022-03-06,Wireless Earbuds Pro,Electronics,Central,4,39.99,0.0,4.74,159.96,0,0.9
ORD-107330,2022-03-06,Running Shoes Flex,Sports & Fitness,West,5,56.99,0.05,21.36,284.95,0,0.9
ORD-107338,2022-03-06,Insulated Steel Bottle,Home & Kitchen,South,2,19.99,0.0,14.77,39.98,0,0.9
ORD-107329,2022-03-06,Running Shoes Flex,Sports & Fitness,East,5,59.99,0.0,36.31,299.95,0,0.9
ORD-107351,2022-03-07,Wireless Earbuds Pro,Electronics,West,4,39.99,0.0,17.09,159.96,0,0.9
ORD-107349,2022-03-07,Backpack Urban,Accessories,North,5,42.0,0.0,4.46,210.0,0,0.9
ORD-107355,2022-03-07,Yoga Mat Pro,Sports & Fitness,East,4,24.99,0.0,17.82,99.96,0,0.9
ORD-107341,2022-03-07,Yoga Mat Pro,Sports & Fitness,South,4,24.99,0.0,13.87,99.96,0,0.9
ORD-107342,2022-03-07,Wireless Earbuds Pro,Electronics,South,2,39.99,0.0,35.53,79.98,0,0.9
ORD-107348,2022-03-07,Leather Wallet Classic,Accessories,North,3,22.5,0.0,24.71,67.5,0,0.9
ORD-107345,2022-03-07,LED Desk Lamp,Electronics,Central,5,23.38,0.15,37.75,116.9,0,0.9
ORD-107347,2022-03-07,Phone Case Armor,Electronics,West,5,12.99,0.0,11.09,64.95,0,0.9
ORD-107353,2022-03-07,Bluetooth Speaker XS,Electronics,South,1,40.5,0.1,8.37,40.5,0,0.9
ORD-107354,2022-03-07,Sunglasses UV400,Accessories,East,3,17.99,0.0,34.03,53.97,0,0.9
ORD-107352,2022-03-07,Running Shoes Flex,Sports & Fitness,North,2,53.99,0.1,10.19,107.98,0,0.9
ORD-107346,2022-03-07,LED Desk Lamp,Electronics,Central,1,27.5,0.0,27.24,27.5,0,0.9
ORD-107357,2022-03-07,Insulated Steel Bottle,Home & Kitchen,East,4,19.99,0.0,8.63,79.96,0,0.9
ORD-107350,2022-03-07,Leather Wallet Classic,Accessories,Central,5,22.5,0.0,15.01,112.5,0,0.9
ORD-107343,2022-03-07,Backpack Urban,Accessories,South,5,42.0,0.0,19.86,210.0,0,0.9
ORD-107356,2022-03-07,LED Desk Lamp,Electronics,North,3,24.75,0.1,38.54,74.25,0,0.9
ORD-107344,2022-03-07,Running Shoes Flex,Sports & Fitness,West,1,59.99,0.0,9.08,59.99,0,0.9
ORD-107358,2022-03-08,Insulated Steel Bottle,Home & Kitchen,South,5,19.99,0.0,15.5,99.95,0,0.9
ORD-107365,2022-03-08,Insulated Steel Bottle,Home & Kitchen,North,3,17.99,0.1,27.52,53.97,0,0.9
ORD-107363,2022-03-08,Insulated Steel Bottle,Home & Kitchen,South,3,18.99,0.05,28.63,56.97,0,0.9
ORD-107367,2022-03-08,Backpack Urban,Accessories,West,4,42.0,0.0,37.78,168.0,0,0.9
ORD-107361,2022-03-08,Sunglasses UV400,Accessories,Central,2,17.99,0.0,20.29,35.98,0,0.9
ORD-107362,2022-03-08,Leather Wallet Classic,Accessories,West,2,20.25,0.1,6.82,40.5,0,0.9
ORD-107366,2022-03-08,Ceramic Knife Set,Home & Kitchen,South,4,,0.05,20.02,132.96,0,0.9
ORD-107364,2022-03-08,Yoga Mat Pro,Sports & Fitness,West,2,24.99,0.0,25.58,49.98,0,0.9
ORD-107360,2022-03-08,Running Shoes Flex,Sports & Fitness,Central,5,59.99,0.0,15.0,299.95,0,0.9
ORD-107359,2022-03-08,Aroma Diffuser Mini,Home & Kitchen,West,4,29.99,0.0,31.56,119.96,0,0.9
ORD-107381,2022-03-09,Insulated Steel Bottle,Home & Kitchen,Central,4,19.99,0.0,27.75,79.96,0,0.9
ORD-107377,2022-03-09,Sunglasses UV400,Accessories,North,5,15.29,0.15,6.48,76.45,0,0.9
ORD-107382,2022-03-09,Yoga Mat Pro,Sports & Fitness,East,3,24.99,0.0,38.59,74.97,0,0.9
ORD-107371,2022-03-09,Aroma Diffuser Mini,Home & Kitchen,South,5,25.49,0.15,20.57,127.45,0,0.9
ORD-107373,2022-03-09,Bluetooth Speaker XS,Electronics,East,4,42.75,0.05,33.71,171.0,0,0.9
ORD-107374,2022-03-09,Yoga Mat Pro,Sports & Fitness,Central,5,24.99,0.0,31.36,124.95,0,0.9
ORD-107369,2022-03-09,Backpack Urban,Accessories,South,3,42.0,0.0,37.31,126.0,0,0.9
ORD-107378,2022-03-09,Sunglasses UV400,Accessories,West,5,16.19,0.1,33.29,80.95,0,0.9
ORD-107372,2022-03-09,Backpack Urban,Accessories,Central,2,42.0,0.0,4.95,84.0,0,0.9
ORD-107379,2022-03-09,Running Shoes Flex,Sports & Fitness,West,3,53.99,0.1,30.55,161.97,0,0.9
ORD-107370,2022-03-09,Phone Case Armor,Electronics,North,3,12.99,0.0,28.94,38.97,0,0.9
ORD-107368,2022-03-09,Aroma Diffuser Mini,Home & Kitchen,West,2,29.99,0.0,14.42,59.98,0,0.9
ORD-107376,2022-03-09,LED Desk Lamp,Electronics,West,2,26.12,0.05,1.28,52.24,0,0.9
ORD-107380,2022-03-09,Leather Wallet Classic,Accessories,West,4,22.5,0.0,31.29,90.0,0,0.9
ORD-107375,2022-03-09,Sunglasses UV400,Accessories,East,5,17.99,0.0,36.15,89.95,0,0.9
ORD-107383,2022-03-10,Running Shoes Flex,Sports & Fitness,West,1,59.99,0.0,17.58,59.99,0,0.9
ORD-107385,2022-03-10,Insulated Steel Bottle,Home & Kitchen,West,2,19.99,0.0,35.53,39.98,0,0.9
ORD-107390,2022-03-10,Aroma Diffuser Mini,Home & Kitchen,West,2,29.99,0.0,3.52,59.98,0,0.9
ORD-107386,2022-03-10,Running Shoes Flex,Sports & Fitness,West,2,59.99,0.0,26.99,119.98,0,0.9
ORD-107391,2022-03-10,Leather Wallet Classic,Accessories,North,5,22.5,0.0,25.44,112.5,0,0.9
ORD-107389,2022-03-10,Aroma Diffuser Mini,Home & Kitchen,West,1,23.99,0.2,13.9,23.99,0,0.9
ORD-107388,2022-03-10,Phone Case Armor,Electronics,South,2,12.99,0.0,35.77,25.98,0,0.9
ORD-107387,2022-03-10,Sunglasses UV400,Accessories,South,1,14.39,0.2,21.46,14.39,0,0.9
ORD-107384,2022-03-10,Running Shoes Flex,Sports & Fitness,West,5,59.99,0.0,24.14,299.95,0,0.9
ORD-107392,2022-03-11,Insulated Steel Bottle,Home & Kitchen,Central,5,19.99,0.0,8.69,99.95,0,0.9
ORD-107400,2022-03-11,Insulated Steel Bottle,Home & Kitchen,Central,1,19.99,0.0,24.67,19.99,0,0.9
ORD-107395,2022-03-11,Sunglasses UV400,Accessories,East,5,17.99,0.0,22.9,89.95,0,0.9
ORD-107396,2022-03-11,Backpack Urban,Accessories,Central,3,33.6,0.2,3.54,100.8,0,0.9
ORD-107402,2022-03-11,Leather Wallet Classic,Accessories,North,3,21.38,0.05,21.63,64.14,0,0.9
ORD-107398,2022-03-11,Sunglasses UV400,Accessories,East,4,17.99,0.0,11.84,71.96,0,0.9
ORD-107393,2022-03-11,Yoga Mat Pro,Sports & Fitness,Central,5,24.99,0.0,24.77,124.95,0,0.9
ORD-107397,2022-03-11,Bluetooth Speaker XS,Electronics,South,5,45.0,0.0,0.13,225.0,0,0.9
ORD-107399,2022-03-11,Aroma Diffuser Mini,Home & Kitchen,Central,4,29.99,0.0,14.45,119.96,0,0.9
ORD-107394,2022-03-11,Insulated Steel Bottle,Home & Kitchen,South,4,15.99,0.2,28.04,63.96,0,0.9
ORD-107401,2022-03-11,Yoga Mat Pro,Sports & Fitness,South,4,24.99,0.0,26.92,99.96,0,0.9
ORD-107415,2022-03-12,Backpack Urban,Accessories,East,4,42.0,0.0,16.69,168.0,0,0.9
ORD-107408,2022-03-12,Bluetooth Speaker XS,Electronics,Central,1,45.0,0.0,25.93,45.0,0,0.9
ORD-107410,2022-03-12,Aroma Diffuser Mini,Home & Kitchen,West,4,29.99,0.0,28.1,119.96,0,0.9
ORD-107404,2022-03-12,Wireless Earbuds Pro,Electronics,North,5,39.99,0.0,6.84,199.95,0,0.9
ORD-107419,2022-03-12,Bluetooth Speaker XS,Electronics,South,4,45.0,0.0,11.98,180.0,0,0.9
ORD-107420,2022-03-12,Leather Wallet Classic,Accessories,Central,3,22.5,0.0,1.73,67.5,0,0.9
ORD-107414,2022-03-12,LED Desk Lamp,Electronics,Central,4,27.5,0.0,21.93,110.0,0,0.9
ORD-107409,2022-03-12,Sunglasses UV400,Accessories,East,3,17.99,0.0,21.72,53.97,0,0.9
ORD-107423,2022-03-12,Leather Wallet Classic,Accessories,Central,3,19.12,0.15,14.69,57.36,0,0.9
ORD-107424,2022-03-12,Ceramic Knife Set,Home & Kitchen,East,3,34.99,0.0,8.21,104.97,0,0.9
ORD-107406,2022-03-12,Leather Wallet Classic,Accessories,North,1,22.5,0.0,23.07,22.5,0,0.9
ORD-107421,2022-03-12,Leather Wallet Classic,Accessories,West,3,22.5,0.0,28.95,67.5,0,0.9
ORD-107418,2022-03-12,Sunglasses UV400,Accessories,North,1,17.99,0.0,21.93,17.99,0,0.9
ORD-107413,2022-03-12,Aroma Diffuser Mini,Home & Kitchen,West,4,25.49,0.15,29.17,101.96,0,0.9
ORD-107403,2022-03-12,Running Shoes Flex,Sports & Fitness,East,1,59.99,0.0,7.67,59.99,0,0.9
ORD-107416,2022-03-12,Leather Wallet Classic,Accessories,South,4,22.5,0.0,35.54,90.0,0,0.9
ORD-107422,2022-03-12,LED Desk Lamp,Electronics,East,2,27.5,0.0,27.11,55.0,0,0.9
ORD-107417,2022-03-12,Aroma Diffuser Mini,Home & Kitchen,West,4,29.99,0.0,6.39,119.96,0,0.9
ORD-107405,2022-03-12,Running Shoes Flex,Sports & Fitness,Central,3,59.99,0.0,16.33,179.97,0,0.9
ORD-107412,2022-03-12,Phone Case Armor,Electronics,North,2,12.34,0.05,12.6,24.68,0,0.9
ORD-107426,2022-03-12,Sunglasses UV400,Accessories,South,1,17.99,0.0,27.09,17.99,0,0.9
ORD-107425,2022-03-12,Sunglasses UV400,Accessories,North,2,16.19,0.1,13.28,32.38,0,0.9
ORD-107407,2022-03-12,LED Desk Lamp,Electronics,East,2,27.5,0.0,28.35,55.0,0,0.9
ORD-107411,2022-03-12,Yoga Mat Pro,Sports & Fitness,Central,3,24.99,0.0,1.17,74.97,0,0.9
ORD-107431,2022-03-13,Phone Case Armor,Electronics,Central,3,10.39,0.2,15.08,31.17,0,0.9
ORD-107437,2022-03-13,Backpack Urban,Accessories,East,2,42.0,0.0,35.1,84.0,0,0.9
ORD-107432,2022-03-13,Ceramic Knife Set,Home & Kitchen,Central,1,34.99,0.0,21.77,34.99,0,0.9
ORD-107429,2022-03-13,Ceramic Knife Set,Home & Kitchen,Central,1,34.99,0.0,35.53,34.99,0,0.9
ORD-107436,2022-03-13,Yoga Mat Pro,Sports & Fitness,Central,3,24.99,0.0,34.03,74.97,0,0.9
ORD-107433,2022-03-13,Phone Case Armor,Electronics,South,3,12.34,0.05,16.7,37.02,0,0.9
ORD-107428,2022-03-13,Yoga Mat Pro,Sports & Fitness,South,1,24.99,0.0,12.45,24.99,0,0.9
ORD-107440,2022-03-13,Sunglasses UV400,Accessories,West,5,17.99,0.0,20.14,89.95,0,0.9
ORD-107434,2022-03-13,Leather Wallet Classic,Accessories,South,5,19.12,0.15,6.05,95.6,0,0.9
ORD-107439,2022-03-13,Aroma Diffuser Mini,Home & Kitchen,North,5,29.99,0.0,38.04,149.95,0,0.9
ORD-107441,2022-03-13,Phone Case Armor,Electronics,North,4,12.34,0.05,31.03,49.36,0,0.9
ORD-107438,2022-03-13,Wireless Earbuds Pro,Electronics,West,1,39.99,0.0,14.51,39.99,0,0.9
ORD-107442,2022-03-13,Bluetooth Speaker XS,Electronics,South,5,45.0,0.0,39.83,225.0,0,0.9
ORD-107435,2022-03-13,Insulated Steel Bottle,Home & Kitchen,Central,5,19.99,0.0,19.3,99.95,0,0.9
ORD-107427,2022-03-13,Ceramic Knife Set,Home & Kitchen,Central,5,34.99,0.0,36.68,174.95,0,0.9
ORD-107443,2022-03-13,Aroma Diffuser Mini,Home & Kitchen,West,4,28.49,0.05,32.68,113.96,0,0.9
ORD-107430,2022-03-13,Phone Case Armor,Electronics,North,3,12.99,0.0,24.98,38.97,0,0.9
